Egypt_irr_def,HAD_min_level,Sudan_irr_def,Ethiopia_hydroenergy
3.169424533843994,178.10101318359375,0.0,13.520776748657228
4.394575119018555,177.0090789794922,0.0,14.200665473937988
0.8909986019134521,174.85174560546875,0.0,13.913524627685549
1.268295168876648,175.97373962402344,0.0,13.901583671569824
2.9519190788269043,178.1006317138672,0.0,13.404196739196776
1.0813591480255127,174.78872680664062,0.0,14.003360748291016
3.963784694671631,176.71495056152344,0.0,14.200637817382812
2.3544273376464844,176.47683715820312,0.0,14.109749794006348
1.85259473323822,176.44317626953125,0.0,14.007965087890623
1.0590912103652954,173.78704833984375,0.0,14.100472450256348
3.4358038902282715,176.34286499023438,0.0,14.200936317443848
2.182429313659668,177.60125732421875,2.9364759029704143e-05,13.432158470153809
0.9878515005111694,176.930908203125,0.0,13.34632682800293
2.659344434738159,177.74609375,0.0,13.733842849731444
0.2898856997489929,175.53054809570312,0.0,13.02808666229248
1.480860948562622,176.3545379638672,0.0,13.905917167663574
1.351529598236084,175.50970458984375,0.0,14.002676963806152
2.663130521774292,175.3118133544922,0.0,14.200836181640623
1.348434329032898,174.53282165527344,0.0,14.114595413208008
0.7960004806518555,173.5623321533203,0.0,14.01327133178711
0.1783856451511383,171.54244995117188,0.0,13.92220973968506
1.974555850028992,176.90640258789062,0.0,13.94204044342041
0.9365079998970032,176.06044006347656,0.0,13.72756576538086
0.7848098874092102,176.2332305908203,0.0003054915578104,13.523613929748535
2.049510717391968,177.40350341796875,0.0,13.726465225219728
3.978255033493042,177.7653350830078,0.0,14.117368698120115
3.277986764907837,176.1438446044922,0.0,14.202043533325195
0.4772692620754242,173.4768829345703,0.0,13.921208381652832
4.265535831451416,178.0177459716797,0.0,14.103978157043455
2.7911267280578613,178.1068878173828,0.0,13.209181785583496
2.5691769123077397,177.513427734375,0.0,13.832001686096191
4.8107500076293945,177.33021545410156,0.0,14.201091766357422
0.3808707296848297,175.90139770507812,0.0,12.819476127624512
2.1244218349456787,176.1554718017578,0.0,14.100234031677246
1.694954752922058,176.7175750732422,0.0,13.904546737670898
3.261024236679077,178.00514221191406,0.0,13.807720184326172
2.870035409927368,178.02662658691406,0.000189486934687,13.52629566192627
1.4322627782821655,177.24176025390625,0.0,13.527599334716797
3.186414957046509,175.97865295410156,0.0,14.200265884399414
1.4867817163467407,174.83412170410156,0.0,14.10146713256836
0.7953943610191345,176.70474243164062,0.0,13.36573314666748
1.0741945505142212,176.3229522705078,0.0,13.708816528320312
3.225094795227051,177.25399780273438,0.0,14.116235733032228
0.6742146611213684,174.2474822998047,0.0,13.915571212768556
0.8715698719024658,173.07154846191406,0.0,14.11385726928711
1.3433473110198977,177.1930694580078,0.0,13.526516914367676
0.465797483921051,174.72869873046875,0.0,13.705520629882812
3.6266627311706543,177.8527374267578,0.0,14.006842613220217
3.587636709213257,177.42091369628906,0.0,14.10084056854248
2.8813977241516118,175.52687072753906,0.0,14.201359748840332
1.378597617149353,172.9348602294922,0.0,14.200300216674805
0.9872440099716188,176.71041870117188,0.0,13.524139404296877
3.1855385303497314,177.8758087158203,0.0,13.900293350219728
2.351088523864746,177.3374481201172,0.0,13.918953895568848
3.469547986984253,178.10511779785156,0.0,13.607709884643556
0.3870110213756561,176.04885864257812,0.0,12.747936248779297
1.856141209602356,176.84213256835938,0.0,13.909463882446287
1.2999327182769775,172.64451599121094,0.0,14.204096794128418
0.7817479372024536,169.968505859375,0.0,14.212899208068848
0.0927584841847419,173.88319396972656,0.0,13.038758277893066
2.1675374507904053,177.73992919921875,0.0,13.234804153442385
1.8443999290466309,177.13182067871094,0.0,13.802509307861328
2.3949620723724365,177.8927764892578,0.0,13.429824829101562
3.3814542293548584,176.26211547851562,0.0,14.202210426330566
0.1982897222042083,174.5449981689453,0.0,13.338213920593262
2.0922467708587646,177.70962524414062,0.0,13.166301727294922
1.2578939199447632,175.41563415527344,0.0,14.003832817077637
1.1951613426208496,175.1117706298828,0.0,14.006213188171388
0.6927163600921631,175.4124298095703,0.0,13.724644660949709
2.693556547164917,177.4198760986328,0.0,13.917276382446287
2.0708491802215576,177.616943359375,0.0,13.302810668945312
0.2714263498783111,174.28118896484375,0.0,13.646286964416504
3.1438586711883545,178.0074005126953,0.0,13.738747596740724
1.6858470439910889,175.44764709472656,0.0,14.112089157104492
2.4934213161468506,176.5923614501953,0.0,14.103894233703612
0.8634840846061707,175.95675659179688,0.0,13.706293106079102
2.392521619796753,177.60743713378906,0.0,13.708738327026367
0.8538147807121277,176.48727416992188,0.0,13.526430130004885
1.3618428707122805,176.911865234375,0.0,13.733501434326172
1.0781553983688354,177.04116821289062,0.0,13.343210220336914
1.5882035493850708,176.12266540527344,0.0,14.008862495422363
0.2975412607192993,175.4618682861328,0.0,13.252862930297852
0.9976121187210084,175.69407653808594,0.0,13.814068794250488
1.0701178312301636,175.9593963623047,0.0,13.816173553466797
1.0973752737045288,172.14639282226562,0.0,14.203203201293944
0.1958323270082473,175.13211059570312,0.0,12.903838157653809
0.6821692585945129,171.78671264648438,0.0,14.100698471069336
1.192804217338562,176.76998901367188,0.0,13.638116836547852
0.6569944620132446,173.44369506835938,0.0,14.006036758422852
1.7839902639389038,177.22604370117188,0.0,13.711395263671877
2.5946738719940186,176.73532104492188,0.0,14.117300987243652
0.5664681792259216,175.80172729492188,0.0,13.514328956604004
0.6714681386947632,176.02761840820312,0.0,13.503697395324709
0.2963437438011169,174.84608459472656,0.0,13.503096580505373
0.512212872505188,171.15667724609375,0.0,14.118924140930176
1.7501622438430786,177.3456268310547,0.0,13.620781898498535
2.964864015579224,175.66493225097656,0.0,14.20086669921875
0.5959531664848328,168.48406982421875,0.0,14.203438758850098
2.352207660675049,177.76129150390625,3.9831655158195645e-05,13.535943984985352
0.9830712080001832,174.5412139892578,0.0,14.004186630249023
2.7673630714416504,176.95652770996094,0.0,14.10428237915039
1.1756535768508911,175.75759887695312,0.0,13.9024658203125
0.2840310931205749,170.05931091308594,0.0,14.106032371520996
0.2973171472549438,175.01731872558594,0.0,13.413946151733398
3.0800492763519287,177.7113494873047,0.0,13.955652236938477
0.2538570463657379,170.95401000976562,0.0,14.009522438049316
2.966355323791504,178.02081298828125,0.0001496471813879,13.606717109680176
0.0988578498363494,173.51907348632812,0.0,13.311971664428713
2.552879571914673,177.92677307128906,0.0,13.51122760772705
0.3896147310733795,171.47024536132812,0.0,14.010777473449709
0.1968791782855987,172.35397338867188,0.0,13.805845260620115
0.7949055433273315,176.80702209472656,0.0,13.209638595581056
2.834923267364502,177.00680541992188,0.0,14.10362148284912
0.1929044425487518,175.22706604003906,9.61201385507593e-06,12.850679397583008
2.7160439491271973,177.64785766601562,0.0,13.842081069946287
0.0915498211979866,169.8919219970703,0.0,13.90109157562256
2.2564473152160645,177.75160217285156,5.685815995093435e-05,13.463457107543944
2.2970633506774902,177.00535583496094,0.0,14.000730514526367
1.6726843118667605,176.8691864013672,0.0,13.830134391784668
2.589787721633911,178.11915588378906,0.0,12.58762264251709
0.9950854778289796,175.2173614501953,0.0,13.90342617034912
0.582658052444458,175.54656982421875,0.0,13.637972831726074
3.605482339859009,176.46530151367188,0.0,14.200154304504396
2.081698417663574,177.3083953857422,0.0,13.80881690979004
1.5850669145584106,177.0187225341797,0.0,13.700393676757812
0.0974542796611785,172.63990783691406,0.0,13.600224494934082
0.1981478482484817,174.77621459960938,4.442087629286107e-06,13.240477561950684
