,Egypt_irr_def,HAD_min_level,Sudan_irr_def,Ethiopia_hydroenergy
0,1.599763035774231,175.5037078857422,0.0,14.104604721069336
1,4.451048851013184,177.21885681152344,0.0,14.201310157775879
2,1.4835871458053589,176.039306640625,0.0,14.001667022705078
3,0.7514363527297974,176.80648803710938,0.0,13.322698593139648
4,0.19554737210273743,174.95651245117188,5.36188053956721e-05,13.306183815002441
5,1.1860636472702026,177.0275115966797,0.0,13.611027717590332
6,5.028352737426758,177.55987548828125,0.0,14.204569816589355
7,0.8974668383598328,176.60293579101562,0.0,13.61005973815918
8,0.37364518642425537,171.1429901123047,0.0,14.101001739501953
9,0.9849758148193359,176.72943115234375,0.0,13.60200023651123
10,0.19723796844482422,173.36228942871094,0.0,13.719496726989746
11,0.9934595227241516,176.91683959960938,0.0,13.510360717773438
12,0.5874661803245544,176.4248504638672,0.0,13.451541900634766
13,1.3493002653121948,172.65858459472656,0.0,14.202092170715332
14,1.8631336688995361,177.0404815673828,0.0,13.901203155517578
15,3.4993083477020264,177.40554809570312,0.0,14.100489616394043
16,1.7162654399871826,177.30331420898438,0.0,13.703973770141602
17,1.2803149223327637,174.77120971679688,0.0,14.100152015686035
18,2.562389612197876,178.10055541992188,0.0,13.116384506225586
19,0.9916772246360779,176.56121826171875,0.0,13.703173637390137
20,2.398897647857666,174.90713500976562,0.0,14.20047378540039
21,1.9635194540023804,177.31468200683594,0.0,13.81693172454834
22,0.19003047049045563,175.37161254882812,1.4309548532764893e-05,13.049492835998535
23,3.132300615310669,177.73257446289062,0.0,14.000073432922363
24,1.5593332052230835,177.4203643798828,0.0,13.449092864990234
25,2.246706485748291,174.8032989501953,0.0,14.200067520141602
26,2.0751237869262695,176.85565185546875,0.0,14.000222206115723
27,2.9404096603393555,178.00308227539062,0.0,13.70827579498291
28,5.223956108093262,178.00601196289062,0.0,14.200102806091309
29,2.518892765045166,177.7416534423828,0.0,13.80262565612793
30,1.4204068183898926,177.10276794433594,0.0,13.730962753295898
31,1.0993160009384155,174.06187438964844,0.0,14.107540130615234
32,0.8785608410835266,174.37265014648438,0.0,14.000287055969238
33,3.9737884998321533,178.1035614013672,0.00018369362805970013,13.621012687683105
34,3.235543966293335,177.84170532226562,0.0,14.000015258789062
35,2.771566867828369,178.00521850585938,0.0,13.6007661819458
36,1.3393809795379639,177.2205047607422,0.0,13.544591903686523
37,0.8994925618171692,170.48793029785156,0.0,14.201766014099121
38,1.4479470252990723,176.9644012451172,0.0,13.800516128540039
39,3.4798381328582764,176.51467895507812,0.0,14.200116157531738
40,0.6841451525688171,175.87530517578125,0.0,13.709208488464355
41,0.29384592175483704,171.7615509033203,0.0,14.0263090133667
42,2.2643849849700928,177.8223114013672,0.0,13.553522109985352
43,0.6954936385154724,176.6104278564453,0.00028906905208714306,13.412540435791016
44,0.7868354916572571,176.4691619873047,0.0,13.605481147766113
45,0.29747819900512695,174.60971069335938,0.0,13.623805046081543
46,0.9989786744117737,174.6310577392578,0.0,14.000527381896973
47,2.4977333545684814,178.1078643798828,1.291552234761184e-05,12.795451164245605
48,1.0928025245666504,177.0166473388672,0.0,13.532532691955566
49,0.7876660227775574,169.33706665039062,0.0,14.200069427490234
50,1.4442583322525024,177.3101348876953,0.0,13.503878593444824
51,2.3580620288848877,177.8424835205078,0.0,13.634760856628418
52,3.9471511840820312,176.8535614013672,0.0,14.201888084411621
53,0.8907484412193298,176.372314453125,0.0,13.702367782592773
54,1.4959253072738647,177.40431213378906,0.0,13.371455192565918
55,1.587571620941162,177.31312561035156,0.0,13.601696968078613
56,2.2677106857299805,177.52426147460938,0.0,13.826717376708984
57,0.5936920046806335,175.9718780517578,6.437617412302643e-05,13.608025550842285
58,2.4919395446777344,177.21754455566406,0.0,14.000544548034668
59,0.1935836672782898,175.26370239257812,9.842848157859407e-06,13.183239936828613
60,2.649716854095459,176.9219512939453,0.0,14.100606918334961
61,0.9982004761695862,176.1257781982422,0.0,13.80087661743164
62,2.1815245151519775,174.6147003173828,0.0,14.200557708740234
63,1.6679179668426514,175.67965698242188,0.0,14.101630210876465
64,3.227301836013794,177.32862854003906,0.0,14.101373672485352
65,0.7195004820823669,174.96766662597656,0.0,13.900864601135254
66,1.5867197513580322,177.10874938964844,0.0,13.803174018859863
67,0.4631738066673279,173.7841033935547,0.0,13.907318115234375
68,1.0817049741744995,176.2411346435547,0.0,13.802515029907227
69,0.5968963503837585,175.50958251953125,0.0,13.708508491516113
70,1.3369672298431396,177.1547088623047,0.0,13.630728721618652
71,0.2804355025291443,174.0382537841797,0.0,13.70384693145752
72,1.3958933353424072,175.1230010986328,0.0,14.104165077209473
73,3.539144277572632,177.52603149414062,0.0,14.101532936096191
74,3.379222869873047,178.01123046875,0.0,13.90324878692627
75,2.79355525970459,175.5757293701172,0.0,14.200088500976562
76,0.59770667552948,174.35498046875,0.0,13.904504776000977
77,1.157232642173767,174.39398193359375,0.0,14.103387832641602
78,2.76330304145813,177.9118194580078,0.0,13.8084716796875
79,0.8551052212715149,175.8021697998047,0.0,13.800765991210938
