,Egypt_irr_def,HAD_min_level,Sudan_irr_def,Ethiopia_hydroenergy
0,3.1486520767211914,176.01898193359375,0.0,14.2008638381958
1,2.5384747982025146,175.21287536621094,0.0,14.20129680633545
2,2.5925405025482178,176.7707061767578,0.0,14.100977897644043
3,2.1644175052642822,174.6345977783203,0.0,14.201058387756348
4,4.479976177215576,177.2019500732422,0.0,14.200403213500977
5,0.6879289746284485,174.42649841308594,0.0,13.907681465148926
6,0.28793278336524963,170.5055694580078,0.0,14.010381698608398
7,2.1853742599487305,177.71749877929688,4.4438933400670066e-05,13.400506973266602
8,0.3200622498989105,168.94070434570312,0.0,14.100584030151367
9,2.967654228210449,178.1027069091797,4.395462747197598e-05,13.360794067382812
10,0.5634939074516296,174.4019012451172,0.0,13.817561149597168
11,0.09989939630031586,171.16525268554688,0.0,12.648569107055664
12,0.49795088171958923,172.93289184570312,0.0,13.903037071228027
13,3.939167022705078,177.52064514160156,0.0,14.104116439819336
14,1.2801131010055542,175.0855255126953,0.0,14.004616737365723
15,0.8929089903831482,172.53216552734375,0.0,14.10478401184082
16,0.257742315530777,168.26576232910156,0.0,14.102349281311035
17,1.6351492404937744,176.65760803222656,0.0,13.904467582702637
18,4.939493179321289,177.63717651367188,0.0,14.202128410339355
19,1.682477355003357,173.46365356445312,0.0,14.200594902038574
20,0.39161255955696106,175.21524047851562,0.00016772108210716397,13.304193496704102
21,2.6841647624969482,178.0178985595703,0.0,13.241159439086914
22,0.9836968183517456,171.37582397460938,0.0,14.200942039489746
23,3.0664546489715576,178.00567626953125,0.0,13.71743392944336
24,1.2979809045791626,177.30282592773438,0.00033156565041281283,13.033053398132324
25,0.5914023518562317,172.86146545410156,0.0,14.000779151916504
26,3.6802713871002197,178.00022888183594,0.0,14.003055572509766
27,2.9262259006500244,177.0113067626953,0.0,14.104053497314453
28,3.3925483226776123,177.31002807617188,0.0,14.101886749267578
29,1.3573294878005981,176.13888549804688,0.0,13.908160209655762
30,1.667192816734314,176.94847106933594,0.0,13.822522163391113
31,2.672389268875122,177.40850830078125,0.0,13.909967422485352
32,0.8985524773597717,170.6744842529297,0.0,14.201504707336426
33,1.4724019765853882,176.4311981201172,0.0,13.902544975280762
34,1.5950562953948975,174.92872619628906,0.0,14.100971221923828
35,0.19411282241344452,167.5642852783203,0.0,14.002605438232422
36,0.6519032120704651,168.93182373046875,0.0,14.202392578125
37,0.2996523082256317,173.74305725097656,0.0,13.528385162353516
38,0.2694334089756012,174.2349090576172,0.0004424636426847428,13.42265510559082
39,2.641770124435425,177.9285125732422,0.0,13.528100967407227
40,2.7643532752990723,175.48776245117188,0.0,14.201309204101562
41,1.0778477191925049,173.28504943847656,0.0,14.101643562316895
42,2.264918327331543,177.3229217529297,0.0,13.80782413482666
43,1.378684163093567,177.4033203125,0.0002660996397025883,13.03977108001709
44,1.6886048316955566,177.30966186523438,0.0,13.643528938293457
45,1.9729338884353638,174.21600341796875,0.0,14.203640937805176
46,1.2912733554840088,172.43606567382812,0.0,14.201663970947266
47,3.2691311836242676,177.76919555664062,0.0,13.917801856994629
48,0.6950535178184509,171.26483154296875,0.0,14.103998184204102
49,3.386134386062622,178.0134735107422,0.0,13.900768280029297
50,0.9902098178863525,176.24830627441406,1.0108206879522186e-05,13.700164794921875
51,1.7453981637954712,176.72640991210938,0.0,13.914430618286133
52,2.4735615253448486,177.66195678710938,0.0,13.714550018310547
53,2.4745166301727295,177.34056091308594,0.0,13.904610633850098
54,3.840362071990967,176.84629821777344,0.0,14.20202350616455
55,2.852729082107544,175.60183715820312,0.0,14.200510025024414
56,1.7969615459442139,173.90036010742188,0.0,14.200860023498535
57,2.117321252822876,175.9975128173828,0.0,14.10303783416748
58,0.6518354415893555,174.73397827148438,0.0,13.83042049407959
59,2.081519603729248,177.01736450195312,0.0,13.900594711303711
60,1.2459138631820679,177.22059631347656,0.00024091931118164212,13.294130325317383
61,0.09879350662231445,167.7550506591797,0.0,13.838634490966797
62,1.4997233152389526,174.66033935546875,0.0,14.102144241333008
